source_row_id,record_id,chemical_key,facility_id,location_status,coordinate_status,rejection_reason,has_cbi_location,has_cbi_volume
40408,cdr:40408,CASRN:68953582,REDACTED_RECORD:40408,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40424,cdr:40424,CASRN:1302789,REDACTED_RECORD:40424,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40425,cdr:40425,CASRN:71011240,REDACTED_RECORD:40425,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40426,cdr:40426,CASRN:68153300,REDACTED_RECORD:40426,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40427,cdr:40427,CASRN:14808607,REDACTED_RECORD:40427,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40428,cdr:40428,CASRN:68002595,REDACTED_RECORD:40428,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40429,cdr:40429,CASRN:64175,REDACTED_RECORD:40429,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40431,cdr:40431,CASRN:6422862,REDACTED_RECORD:40431,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40432,cdr:40432,CASRN:6422862,REDACTED_RECORD:40432,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40435,cdr:40435,CASRN:8001783,REDACTED_RECORD:40435,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40436,cdr:40436,CASRN:123262,REDACTED_RECORD:40436,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40437,cdr:40437,CASRN:123864,REDACTED_RECORD:40437,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40438,cdr:40438,Accession Number:243562,REDACTED_RECORD:40438,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40439,cdr:40439,CASRN:204336403,REDACTED_RECORD:40439,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40447,cdr:40447,CASRN:17464889,REDACTED_RECORD:40447,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40448,cdr:40448,CASRN:65997015,REDACTED_RECORD:40448,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40449,cdr:40449,CASRN:61790690,REDACTED_RECORD:40449,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40450,cdr:40450,CASRN:108770,REDACTED_RECORD:40450,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40451,cdr:40451,CASRN:140885,REDACTED_RECORD:40451,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40462,cdr:40462,CASRN:31570044,REDACTED_RECORD:40462,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40464,cdr:40464,CASRN:68650793,REDACTED_RECORD:40464,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40465,cdr:40465,CASRN:68649832,REDACTED_RECORD:40465,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40466,cdr:40466,CASRN:61790510,REDACTED_RECORD:40466,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40467,cdr:40467,CASRN:68910930,REDACTED_RECORD:40467,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40468,cdr:40468,CASRN:68953366,REDACTED_RECORD:40468,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40469,cdr:40469,CASRN:8050268,REDACTED_RECORD:40469,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40471,cdr:40471,CASRN:16712644,REDACTED_RECORD:40471,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40472,cdr:40472,Accession Number:141845,REDACTED_RECORD:40472,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40473,cdr:40473,CASRN:1302789,REDACTED_RECORD:40473,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40474,cdr:40474,CASRN:68955986,REDACTED_RECORD:40474,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40475,cdr:40475,CASRN:65997037,REDACTED_RECORD:40475,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40476,cdr:40476,CASRN:108656,REDACTED_RECORD:40476,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40477,cdr:40477,Accession Number:161296,REDACTED_RECORD:40477,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40478,cdr:40478,CASRN:7681654,REDACTED_RECORD:40478,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40487,cdr:40487,CASRN:68815270,REDACTED_RECORD:40487,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40489,cdr:40489,CASRN:56237731,REDACTED_RECORD:40489,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40490,cdr:40490,CASRN:99790951,REDACTED_RECORD:40490,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40492,cdr:40492,Accession Number:230912,REDACTED_RECORD:40492,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40493,cdr:40493,Accession Number:222323,REDACTED_RECORD:40493,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40494,cdr:40494,Accession Number:170731,REDACTED_RECORD:40494,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40510,cdr:40510,CASRN:30525894,REDACTED_RECORD:40510,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40511,cdr:40511,CASRN:78831,REDACTED_RECORD:40511,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40515,cdr:40515,CASRN:96764,REDACTED_RECORD:40515,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40529,cdr:40529,CASRN:79209,REDACTED_RECORD:40529,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40551,cdr:40551,CASRN:77587,REDACTED_RECORD:40551,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40576,cdr:40576,CASRN:22673194,REDACTED_RECORD:40576,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40577,cdr:40577,CASRN:136538,REDACTED_RECORD:40577,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40578,cdr:40578,CASRN:12027611,REDACTED_RECORD:40578,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40625,cdr:40625,CASRN:21324403,REDACTED_RECORD:40625,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40626,cdr:40626,CASRN:171611113,REDACTED_RECORD:40626,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40627,cdr:40627,CASRN:96491,REDACTED_RECORD:40627,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40642,cdr:40642,CASRN:147952372,REDACTED_RECORD:40642,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40643,cdr:40643,CASRN:121915,REDACTED_RECORD:40643,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40644,cdr:40644,CASRN:75285,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40645,cdr:40645,CASRN:75285,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40646,cdr:40646,CASRN:75285,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40647,cdr:40647,CASRN:7647145,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40648,cdr:40648,CASRN:7647145,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40649,cdr:40649,CASRN:7757826,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40650,cdr:40650,CASRN:7757826,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40651,cdr:40651,CASRN:7757826,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40652,cdr:40652,CASRN:78966,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40653,cdr:40653,CASRN:80546,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40654,cdr:40654,CASRN:80546,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40655,cdr:40655,CASRN:127184525,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40656,cdr:40656,CASRN:64742489,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40657,cdr:40657,CASRN:64742478,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40658,cdr:40658,CASRN:1317653,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40659,cdr:40659,CASRN:63231607,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40660,cdr:40660,CASRN:64742514,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40661,cdr:40661,CASRN:8002742,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40662,cdr:40662,CASRN:8016704,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40663,cdr:40663,CASRN:8052413,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40664,cdr:40664,CASRN:8009038,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40665,cdr:40665,CASRN:68514749,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40666,cdr:40666,CASRN:7727379,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40667,cdr:40667,CASRN:92062094,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40668,cdr:40668,CASRN:68042,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40669,cdr:40669,CASRN:8002093,SRC:f029f93ab8d3f8cdc4cfc36a,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40701,cdr:40701,Accession Number:20316,REDACTED_RECORD:40701,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40703,cdr:40703,Accession Number:268485,REDACTED_RECORD:40703,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40706,cdr:40706,Accession Number:302422,REDACTED_RECORD:40706,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40710,cdr:40710,Accession Number:197092,REDACTED_RECORD:40710,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40713,cdr:40713,Accession Number:21182,REDACTED_RECORD:40713,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40714,cdr:40714,CASRN:67784785,REDACTED_RECORD:40714,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40715,cdr:40715,CASRN:68334054,REDACTED_RECORD:40715,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40716,cdr:40716,CASRN:147900934,REDACTED_RECORD:40716,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40717,cdr:40717,CASRN:64771728,REDACTED_RECORD:40717,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40718,cdr:40718,CASRN:108838,REDACTED_RECORD:40718,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40726,cdr:40726,CASRN:14807966,REDACTED_RECORD:40726,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40727,cdr:40727,CASRN:64742821,REDACTED_RECORD:40727,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40728,cdr:40728,CASRN:57556,REDACTED_RECORD:40728,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40733,cdr:40733,CASRN:1302789,SRC:281e3f8289949c82fc269809,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40734,cdr:40734,CASRN:5329146,SRC:281e3f8289949c82fc269809,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40735,cdr:40735,CASRN:1317653,SRC:281e3f8289949c82fc269809,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40736,cdr:40736,CASRN:14464461,SRC:609324c1f09568dd2fae201d,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40737,cdr:40737,CASRN:7727437,SRC:609324c1f09568dd2fae201d,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40738,cdr:40738,CASRN:1302938,SRC:609324c1f09568dd2fae201d,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40739,cdr:40739,CASRN:409212,SRC:609324c1f09568dd2fae201d,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40740,cdr:40740,CASRN:1302676,SRC:609324c1f09568dd2fae201d,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40741,cdr:40741,CASRN:14940682,SRC:609324c1f09568dd2fae201d,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40742,cdr:40742,CASRN:10361292,SRC:609324c1f09568dd2fae201d,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40743,cdr:40743,CASRN:6834920,SRC:609324c1f09568dd2fae201d,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40744,cdr:40744,CASRN:11099062,SRC:609324c1f09568dd2fae201d,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40751,cdr:40751,CASRN:128370,SRC:a8eb005116fa8321212ef382,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40777,cdr:40777,CASRN:68953275,REDACTED_RECORD:40777,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40778,cdr:40778,CASRN:108941,REDACTED_RECORD:40778,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40782,cdr:40782,CASRN:144558,REDACTED_RECORD:40782,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40783,cdr:40783,CASRN:144558,REDACTED_RECORD:40783,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40788,cdr:40788,CASRN:68476255,SRC:814eca586044266fc5579db7,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40828,cdr:40828,Accession Number:259111,REDACTED_RECORD:40828,CBI,CBI,CBI_LOCATION_WITHHELD,1,0
40846,cdr:40846,CASRN:10099588,SRC:feb5c9c1085e81f9729f8b3b,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40847,cdr:40847,CASRN:10108733,SRC:feb5c9c1085e81f9729f8b3b,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40848,cdr:40848,CASRN:10361929,SRC:feb5c9c1085e81f9729f8b3b,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40849,cdr:40849,CASRN:13573132,SRC:feb5c9c1085e81f9729f8b3b,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40850,cdr:40850,CASRN:1093112196,SRC:feb5c9c1085e81f9729f8b3b,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40851,cdr:40851,CASRN:1302427,SRC:feb5c9c1085e81f9729f8b3b,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40852,cdr:40852,CASRN:8042475,SRC:b986452f6a31168eb567c965,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40853,cdr:40853,CASRN:2116849,SRC:b986452f6a31168eb567c965,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40854,cdr:40854,CASRN:5333426,SRC:b986452f6a31168eb567c965,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40855,cdr:40855,CASRN:123262,SRC:b986452f6a31168eb567c965,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40856,cdr:40856,CASRN:123262,SRC:b986452f6a31168eb567c965,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40867,cdr:40867,CASRN:2440224,REDACTED_RECORD:40867,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40868,cdr:40868,CASRN:7398698,REDACTED_RECORD:40868,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40869,cdr:40869,CASRN:94097,REDACTED_RECORD:40869,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40870,cdr:40870,CASRN:818086,REDACTED_RECORD:40870,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40871,cdr:40871,CASRN:870086,REDACTED_RECORD:40871,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40872,cdr:40872,CASRN:82617810,REDACTED_RECORD:40872,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40873,cdr:40873,CASRN:814948,REDACTED_RECORD:40873,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40875,cdr:40875,CASRN:12027702,REDACTED_RECORD:40875,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40876,cdr:40876,CASRN:7772998,REDACTED_RECORD:40876,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40877,cdr:40877,CASRN:34364266,REDACTED_RECORD:40877,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40880,cdr:40880,CASRN:1317404,SRC:f5e311c124afba72d357e235,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40881,cdr:40881,CASRN:1344281,SRC:f5e311c124afba72d357e235,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,1
40882,cdr:40882,CASRN:65997162,SRC:f5e311c124afba72d357e235,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40883,cdr:40883,CASRN:13769818,SRC:f5e311c124afba72d357e235,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40884,cdr:40884,CASRN:66402684,SRC:f5e311c124afba72d357e235,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40885,cdr:40885,CASRN:1308389,SRC:f5e311c124afba72d357e235,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40886,cdr:40886,CASRN:7440508,SRC:f5e311c124afba72d357e235,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40887,cdr:40887,CASRN:1317380,SRC:f5e311c124afba72d357e235,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40888,cdr:40888,CASRN:12069691,SRC:f5e311c124afba72d357e235,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40889,cdr:40889,CASRN:1333820,SRC:f5e311c124afba72d357e235,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40890,cdr:40890,CASRN:1309371,SRC:f5e311c124afba72d357e235,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40891,cdr:40891,CASRN:21645512,SRC:f5e311c124afba72d357e235,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40892,cdr:40892,CASRN:7439896,SRC:f5e311c124afba72d357e235,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40893,cdr:40893,CASRN:1318747,SRC:f5e311c124afba72d357e235,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40901,cdr:40901,CASRN:62533,REDACTED_RECORD:40901,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40918,cdr:40918,CASRN:110634,REDACTED_RECORD:40918,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40919,cdr:40919,CASRN:80057,REDACTED_RECORD:40919,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40920,cdr:40920,CASRN:2163420,REDACTED_RECORD:40920,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40932,cdr:40932,CASRN:109999,SRC:539ef44b185a3fe746b1cabf,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40933,cdr:40933,CASRN:108214,SRC:539ef44b185a3fe746b1cabf,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40934,cdr:40934,CASRN:109604,SRC:539ef44b185a3fe746b1cabf,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40935,cdr:40935,CASRN:108883,SRC:539ef44b185a3fe746b1cabf,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40936,cdr:40936,CASRN:108101,SRC:539ef44b185a3fe746b1cabf,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40939,cdr:40939,CASRN:97596,REDACTED_RECORD:40939,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40940,cdr:40940,CASRN:106990436,REDACTED_RECORD:40940,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40941,cdr:40941,CASRN:79209,REDACTED_RECORD:40941,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40942,cdr:40942,CASRN:41556267,REDACTED_RECORD:40942,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40943,cdr:40943,CASRN:79107,REDACTED_RECORD:40943,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40944,cdr:40944,CASRN:87901,REDACTED_RECORD:40944,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40945,cdr:40945,CASRN:87901,REDACTED_RECORD:40945,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40946,cdr:40946,CASRN:36177921,REDACTED_RECORD:40946,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40948,cdr:40948,CASRN:64175,SRC:539ef44b185a3fe746b1cabf,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40949,cdr:40949,CASRN:67641,SRC:539ef44b185a3fe746b1cabf,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40950,cdr:40950,CASRN:67630,SRC:539ef44b185a3fe746b1cabf,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40951,cdr:40951,CASRN:75092,SRC:539ef44b185a3fe746b1cabf,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40952,cdr:40952,CASRN:71238,SRC:539ef44b185a3fe746b1cabf,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40953,cdr:40953,CASRN:78933,SRC:539ef44b185a3fe746b1cabf,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40954,cdr:40954,CASRN:141786,SRC:539ef44b185a3fe746b1cabf,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
40981,cdr:40981,CASRN:1330207,REDACTED_RECORD:40981,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40982,cdr:40982,CASRN:1302789,REDACTED_RECORD:40982,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40983,cdr:40983,CASRN:64742956,REDACTED_RECORD:40983,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40984,cdr:40984,CASRN:7631869,REDACTED_RECORD:40984,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40985,cdr:40985,CASRN:8002742,REDACTED_RECORD:40985,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40986,cdr:40986,CASRN:61788894,REDACTED_RECORD:40986,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40987,cdr:40987,CASRN:64771728,REDACTED_RECORD:40987,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40988,cdr:40988,CASRN:1592230,REDACTED_RECORD:40988,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40989,cdr:40989,CASRN:68334054,REDACTED_RECORD:40989,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40990,cdr:40990,CASRN:67762383,REDACTED_RECORD:40990,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40991,cdr:40991,CASRN:157627866,REDACTED_RECORD:40991,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40992,cdr:40992,CASRN:19549805,REDACTED_RECORD:40992,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40993,cdr:40993,CASRN:34590948,REDACTED_RECORD:40993,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40994,cdr:40994,CASRN:68390589,REDACTED_RECORD:40994,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40995,cdr:40995,CASRN:304855149,REDACTED_RECORD:40995,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40996,cdr:40996,CASRN:7758023,REDACTED_RECORD:40996,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40997,cdr:40997,CASRN:583391,REDACTED_RECORD:40997,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40998,cdr:40998,CASRN:7681110,REDACTED_RECORD:40998,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
40999,cdr:40999,CASRN:1314132,REDACTED_RECORD:40999,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
41000,cdr:41000,CASRN:1333864,REDACTED_RECORD:41000,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
41012,cdr:41012,CASRN:68603429,REDACTED_RECORD:41012,CBI,CBI,CBI_LOCATION_WITHHELD,1,1
41013,cdr:41013,CASRN:497198,SRC:83050c77c6f2c70096af020d,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
41016,cdr:41016,CASRN:1309371,SRC:b8fcdb95676a9fcaa4bd1195,SOURCE_COORDINATE,SOURCE_COORDINATE,NULL_ISLAND_COORDINATE,0,0
